Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P6,MS1,10,N,E2,Spoken,Flight,What month is the most popular month for travel?,what month is the most popular month for travel,what month it is the most popular month for travel,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delays is April with 504718 delays.,3.5,7
P6,MS1,13,N,E2,Spoken,Flight,What is the earliest departure time?,what is~ the earliest departure time,what is,SELECT MIN(Departure_Time) FROM Flight,0,The earliest scheduled departure time is 00:00:00.,3.5,7
P6,MS1,9,N,E2,Spoken,Flight,What airline travels the most distance?,what airline travels the most distant,what airline travels the most distant,SELECT Airline FROM Flight GROUP BY Airline ORDER BY SUM(Distance) DESC LIMIT 1,0,The airline with the largest average distance is Hawaiian airlines.,3.5,7
P6,MS1,8,N,E2,Spoken,Flight,What are the ten airlines in the dataset?,what are the 10 airlines in the data set,what are the ten airlines in the data so that,SELECT DISTINCT Airline FROM Flight,0,Some example airlines include: Alaskan Airlines~ American Airlines~ Delta Airlines~ and JetBlue.,3.5,7
P6,MS1,6,N,E2,Spoken,Flight,What is the most used airline?,what is the most used Airline,what is the,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,3.5,7
P6,MS1,5,N,E2,Spoken,Flight,What is the average distance travelled?,what is the average distance traveled,what is the average distance traveled,SELECT AVG(Distance) FROM Flight,0,The average distance travelled is 807.18 miles.,3.5,7
P6,MS1,14,N,Q1,Written,Credit,Are there more existing customers?,NA,NA,SELECT CASE WHEN ((SELECT Attrition_Flag FROM Credit GROUP BY Attrition_Flag ORDER BY COUNT(*) DESC LIMIT 1) = 'Existing Customer') THEN TRUE ELSE FALSE END,0,There are 8500 existing customers and 1500 attrited customers.,3.5,7
P6,MS1,5,N,Q1,Written,Credit,What is the most common card type for married customers?,NA,NA,SELECT Card_Category FROM Credit WHERE Marital_Status = 'Married' GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category for married customers is Blue.,3.5,7
P6,MS1,4,N,Q1,Written,Credit,Do married customers have a higher transaction count than single customers?,NA,NA,SELECT CASE WHEN ((SELECT SUM(Total_Trans_Ct) FROM Credit WHERE Marital_Status = 'Married') > (SELECT SUM(Total_Trans_Ct) FROM Credit WHERE Marital_Status = 'Single') ) THEN TRUE ELSE FALSE END,0,The average total transaction count~ on average~ is higher for Married customers than Single customers. The values are 67.89 and 64.57 respectively.,3.5,7
P6,MS1,12,N,Q1,Written,Credit,What is the highest income?,NA,NA,NP,0,The highest income category is > $120K.,3.5,7
P6,MS1,15,N,Q1,Written,Credit,How many attired customers are single?,NA,NA,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer' AND Marital_Status = 'Single',0,There are 408 attrited customers who are single,3.5,7
P6,MS1,9,N,Q1,Written,Credit,Do married customers have a higher credit limit than single customers?,NA,NA,SELECT CASE WHEN ((SELECT AVG(Credit_Limit) FROM Credit WHERE Marital_Status = 'Married') > (SELECT AVG(Credit_Limit) FROM Credit WHERE Marital_Status = 'Single')) THEN TRUE ELSE FALSE END,0,On average~ Married customers have a credit limit of 9817 dollars while Single customers have a credit limit of 8716 dollars.,3.5,7
P6,MS1,11,N,Q1,Written,Credit,What is the average income of the customers?,NA,NA,NP,0,"Unknown identifier: ""average"" for text column.",3.5,7
P6,MS1,2,N,Q1,Written,Credit,Are there more single than married customers?,NA,NA,SELECT Marital_Status FROM Credit WHERE Marital_Status = 'Single' OR Marital_Status = 'Married' GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1,0,There are more Married customers than Single customers.,3.5,7
P6,MS1,8,N,Q1,Written,Credit,Do single customers have more months in the book than married customers?,NA,NA,SELECT CASE WHEN ((SELECT SUM(Months_On_Book) FROM Credit WHERE Marital_Status = 'Single') > (SELECT SUM(Months_On_Book) FROM Credit WHERE Marital_Status = 'Married')) THEN True ELSE False END,0,On average~ single customers have 14.0 months on book while Married customers have 13.1 months on book.,3.5,7
P6,MS1,3,N,Q1,Written,Credit,Do married customers have a higher average transaction amount than single customers?,NA,NA,SELECT CASE WHEN ((SELECT SUM(Total_Trans_Amt) FROM Credit WHERE Marital_Status = 'Married') > (SELECT SUM(Total_Trans_Amt) FROM Credit WHERE Marital_Status = 'Single')) THEN TRUE ELSE FALSE END,0,The average total transaction value~ on average~ is higher for Married customers than Single customers. The values are 4509.09 and 4109.19 repsectively.,3.5,7
P6,MS1,6,N,Q1,Written,Credit,What is the most common card type for single customers?,NA,NA,SELECT Card_Category FROM Credit WHERE Marital_Status = 'Single' GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category for single customers is Blue.,3.5,7
P6,MS1,13,N,Q1,Written,Credit,What are the types of attrition flag?,NA,NA,SELECT DISTINCT Attrition_Flag FROM Credit,0,There are 2 attrition flags: Existing customer and Attrited customer.,3.5,7
P6,MS1,10,N,Q1,Written,Credit,What is the average age of the customers,NA,NA,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 46.,3.5,7
P6,MS1,1,N,Q1,Written,Credit,What is the age range of the customers?,NA,NA,"SELECT MIN(Customer_Age), MAX(Customer_Age) FROM Credit",0,The oldest customer is 82 and the youngest customer is 24.,3.5,7
P6,MS1,7,N,Q1,Written,Credit,what is the average number of months in the book?,NA,NA,SELECT AVG(Months_On_Book) FROM Credit,0,The average months on book is 12.,3.5,7
P6,MS1,11,N,Q2,Spoken,Flight,What is the average number of delays in month 10?,what is the average number of delays in Mohnton,what is the average number of delays and mon ten,NP,0,The average number of delays in October is 15918 delays per day.,3.5,7
P6,MS1,17,N,Q2,Spoken,Flight,What is the shortest distance traveled?,what is the~ shortest~ distance traveled,what is the,SELECT MIN(Distance) FROM Flight,0,The shortest distance travelled is 18 miles from EWR to JFK.,3.5,7
P6,MS1,9,N,Q2,Spoken,Flight,How many airlines are there?,how many airlines are there,how many airlines are there,SELECT COUNT(DISTINCT Airline) FROM Flight,0,There are 14 airlines in this dataset.,3.5,7
P6,MS1,4,N,Q2,Spoken,Flight,What was the average distance traveled?,what was the,what was the,SELECT AVG(Distance) FROM Flight,0,The average distance travelled was 822.35 miles.,3.5,7
P6,MS1,19,N,Q2,Spoken,Flight,What airline has the most flights out of Atlanta?,what airline has the most flights out of Atlanta,what airline has the most flights out of Atlanta,SELECT Airline FROM Flight WHERE Origin_Airport = 'ATL' GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays where origin airport is ATL is Southwest Airlines.,3.5,7
P6,MS1,20,N,Q2,Spoken,Flight,Does Southwest have more than 10 flights diverted per day?,does Southwest have more than 10 flights diverted per day,the southwest have more than ten flights diverted per day,NP,0,The number of diverted flights per day for Southwest Airlines is 9.8.,3.5,7
P6,MS1,13,N,Q2,Spoken,Flight,What month has the most delays?,what month has the most delays,white mon has the most delays,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delays is March with 504312 delays.,3.5,7
P6,MS1,10,N,Q2,Spoken,Flight,Which airline has the most delays?,which airline has the most delays,which airline has the most delay,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,3.5,7
P6,MS1,14,N,Q2,Spoken,Flight,What is the most popular destination airport?,what is the most popular destination Airport,what is the most popular destination airport,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The destination airport with the most delays is ATL.,3.5,7
P6,MS1,8,N,Q2,Spoken,Flight,What airport had the most?,what airport has the most,what airport had the miles,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL.,3.5,7
P6,MS1,1,N,Q2,Spoken,Flight,What airport did the most flights originate from?,what airport did the most flight originate from,what airport did the most flights originate,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL.,3.5,7
P6,MS1,7,N,Q2,Spoken,Flight,What is the most common scheduled departure time?,what is the most common schedule departure time,what is the most common scheduled departure time,SELECT Scheduled_Departure FROM Flight GROUP BY Scheduled_Departure ORDER BY COUNT(*) DESC LIMIT 1,0,The most common scheduled departure time is 06:00:00.,3.5,7
P6,MS1,5,N,Q2,Spoken,Flight,What day of the week had the highest distance traveled?,what day of the week have the highest distance traveled,what day of the week have the highest distance traveled,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY SUM(Distance) DESC LIMIT 1,0,The day of the week with the highest distance travelled~ on average~ was Monday.,3.5,7
P6,MS1,16,N,Q2,Spoken,Flight,What is the longest distance traveled?,what is the longest distance traveled,what is the longest distance traveled,SELECT MAX(Distance) FROM Flight ,0,The longest distance travelled is 4218 miles from EWR to HNL.,3.5,7
P6,MS1,2,N,Q2,Spoken,Flight,What airport did the most flights originate from?,what airport did the most flights originate from,what airport to the most flights originate rob,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL.,3.5,7
P6,MS1,3,N,Q2,Spoken,Flight,In what month did the most delays occur?,in what month did the most delays occur,in what month did the most delays are,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delays is March with 504312 delays.,3.5,7
P6,MS1,15,N,Q2,Spoken,Flight,What is the most common arrival time?,what is the most common rival time,what is the most common arrival time,SELECT Arrival_Time FROM Flight GROUP BY Arrival_Time ORDER BY COUNT(*) DESC LIMIT 1,0,The most common scheduled arrival time is 20:30:00.,3.5,7
P6,MS1,18,N,Q2,Spoken,Flight,What is the airline with the least delays?,what is the airline with the least delays,what is the airline with the least away,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least delays is Alaskan Airlines.,3.5,7
P6,MS1,12,N,Q2,Spoken,Flight,What day of the week has the most delays?,what day of the week has the most delays,what day of the week has the most delay,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays is Wednesday.,3.5,7
P6,MS1,6,N,Q2,Spoken,Flight,What is the average difference between the scheduled arrival and the arrival time?,what is the average difference between the scheduled arrival and the arrival time,what is the average difference between the scheduled arrival and the arrival time,SELECT AVG(Scheduled_Arrival - Arrival_Time) FROM Flight,0,The average difference between scheduled and actual arrival time was 9.87 minutes.,3.5,7
P6,MS1,21,N,Q2,Spoken,Flight,Does Southwest have more than 10 flights diverted per day?,does Southwest have more than 10 flights diverted per day,just southwest have more than ten flights diverted per day,SELECT CASE WHEN ((SELECT COUNT(*) / 365 FROM Flight WHERE Airline = 'WN' AND Diverted = 1) > 10) THEN TRUE ELSE FALSE END,0,The number of diverted flights per day for Southwest Airlines is 9.8.,3.5,7
P7,MS1,4,N,E1,Written,Credit,What is the average credit card limit?,NA,NA,SELECT AVG(Credit_Limit) FROM Credit,0,The average credit limit is 9816 dollars.,6,6.5
P7,MS1,12,N,E1,Written,Credit,How old is the customer that made the most transactions?,NA,NA,SELECT Customer_Age FROM Credit WHERE Total_Trans_Ct = (SELECT MAX(Total_Trans_Ct) FROM Credit),0,The customer with the highest total transaction count is age 67.,6,6.5
P7,MS1,11,N,E1,Written,Credit,What gender made the largest transaction amount?,NA,NA,SELECT Gender FROM Credit WHERE Total_Trans_Amt = (SELECT MAX(Total_Trans_Amt) FROM Credit),0,The largest total transaction was made by a Female customer.,6,6.5
P7,MS1,3,N,E1,Written,Credit,Do most people have a high school education?,NA,NA,SELECT CASE WHEN ((SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1) = 'High School') THEN TRUE ELSE FALSE END,0,The most common education level is High School.,6,6.5
P7,MS1,8,N,E1,Written,Credit,What different card categories are there/,NA,NA,SELECT DISTINCT(Card_Category) FROM Credit,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,6,6.5
P7,MS1,1,N,E1,Written,Credit,How many males are there?,NA,NA,SELECT COUNT(*) FROM Credit WHERE Gender = 'M',0,There are 4890 Male customers.,6,6.5
P7,MS1,10,N,E1,Written,Credit,What is the largest transaction?,NA,NA,SELECT MAX(Total_Trans_Amt) FROM Credit,0,The largest total transaction amount is 1617819 dollars.,6,6.5
P7,MS1,7,N,E1,Written,Credit,What are all the different values of marital status?,NA,NA,SELECT DISTINCT Marital_Status FROM Credit,0,There are 4 marital statuses: Married~ Single~ Divorced~ and Unknown.,6,6.5
P7,MS1,6,N,E1,Written,Credit,What is the average credit card limit for single customers?,NA,NA,SELECT AVG(Credit_Limit) FROM Credit WHERE Marital_Status = 'Single',0,The average credit limit for single customers is 9216 dollars.,6,6.5
P7,MS1,14,N,E1,Written,Credit,what is the highest level of education,NA,NA,NP,0,"Unknown identifier: ""highest"" for text column.",6,6.5
P7,MS1,9,N,E1,Written,Credit,What is the most popular card category/,NA,NA,SELECT Card_Category FROM Credit GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category is Blue.,6,6.5
P7,MS1,2,N,E1,Written,Credit,What is the largest number of dependents?,NA,NA,SELECT MAX(Dependent_Count) FROM Credit,0,The largest dependent count is 10.,6,6.5
P7,MS1,13,N,E1,Written,Credit,what is the most common income?,NA,NA,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category is < $40K.,6,6.5
